+०१ प्रथमपरिच्छेद 	 tattvam/vyAsa-tIrthaH/nyAyAmRtam/sarva-prastutiH/01_prathamaparichCheda/
+०१ प्रथमोऽध्यायः 	 tattvam/madhvaH/nyAya-vivaraNam/sarva-prastutiH/01_prathamo-dhyAyaH/
+०१ प्राणोत्पत्यधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/04_chaturthaH_pAdaH/01_prANotpatyadhikaraNam/
+०१ प्रामाण्यवादः 	 tattvam/vyAsa-tIrthaH/tarka-tANDavam/sarva-prastutiH/03_prathamaparichChedaH/01_prAmANyavAdaH/
+०१ मङ्गलाचरणम् 	 tattvam/madhvaH/10-prakaraNAni/01-pramANa-laxaNam/01_mangalAcharaNam/
+०१ मध्वमुखालङ्कारः 	 tattvam/vanamAlI/madhva-mukhAlankAraH/sarva-prastutiH/01_madhvamukhAlankAraH/
+०१ मूल 	 tattvam/madhvaH/10-prakaraNAni/08-viShNu-tattva-nirNayaH/01_mUla/
+०१ मूलम् 	 tattvam/madhvaH/aNu-bhAShyam/01_mUlam/
+०१ मूलम् (D) 	 tattvam/madhvaH/anu-vyAkhyAnam/mUlam_D/
+०१ युक्तिमल्लिका 	 tattvam/vAdirAjaH/yukti-mallikA/sarva-prastutiH/01_yuktimallikA/
+०१ रचनानुपपत्यादिपंचाधिकरणानि 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/02_dvitIyaH_pAdaH/01_rachanAnupapatyAdipaMchAdhikaraNAni/
+०१ वादावली १ 	 tattvam/jaya-tIrthaH/vAdAvalI/sarva-prastutiH/01_vAdAvalI_1/
+०१ वियदधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/03_tRtIyaH_pAdaH/01_viyadadhikaraNam/
+०१ व्याप्तिवादः 	 tattvam/vyAsa-tIrthaH/tarka-tANDavam/sarva-prastutiH/05_tRtIyaparichChedaH/01_vyAptivAdaH/
+०१ श्रीमन्यायसुधामन्डनम् 	 tattvam/satya-pramodaH/nyAya-sudhA-maNDanam/sarva-prastutiH/01_shrImanyAyasudhAmanDanam/
+०१ सर्वगतत्वाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/02_dvitIyaH_pAdaH/01_sarvagatatvAdhikaraNam/
+०१ स्मृत्यधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/01_prathamaH_pAdaH/01_smRtyadhikaraNam/
+०१-प्रमाण-लक्षणम् 	 tattvam/madhvaH/10-prakaraNAni/01-pramANa-laxaNam/
+०२ 	 tattvam/madhvaH/anu-vyAkhyAnam/mUlam/02/
+०२ 	 tattvam/madhvaH/bhAShyam/mUlam/02/
+०२ 	 tattvam/madhvaH/nyAya-vivaraNam/mUlam/02/
+०२ अत्तृत्वाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/02_dvitIyaH_pAdaH/02_attRtvAdhikaraNam/
+०२ अध्याय २ 	 tattvam/madhvaH/10-prakaraNAni/04-tattvoddyotaH/02_TIkA_TippaNi/02_adhyAya_2/
+०२ अध्याय २ 	 tattvam/madhvaH/dvaita-dyumaNiH/sarva-prastutiH/02_adhyAya_2/
+०२ अध्यायपादसङ्गतिनिरूपणम् १ 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/3/03_tRtIyaH_pAdaH/02_adhyAyapAdasangatinirUpaNam_1/
+०२ आनुमानिकाधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/04_chaturthaH_pAdaH/02_AnumAnikAdhikaraNam/
+०२ आवृत्त्यधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/4/01_prathamaH_pAdaH/02_AvRttyadhikaraNam/
+०२ एतत्पादीयपूर्वपक्षसिद्धान्तयुक्तयः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/4/04_chaturthaH_pAdaH/02_etatpAdIyapUrvapaxasiddhAntayuktayaH/
+०२ कर्मनिर्णय २ 	 tattvam/madhvaH/10-prakaraNAni/09-karma-nirNayaH/02_TIkA_TippaNi/02_karmanirNaya_2/
+०२ कार्याधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/4/03_tRtIyaH_pAdaH/02_kAryAdhikaraNam/
+०२ जन्माधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/01_prathamaH_pAdaH/02_janmAdhikaraNam/
+०२ जिज्ञासाधिकरणम् १ 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/01_prathamaH_pAdaH/02_jijnAsAdhikaraNam_1/
+०२ ज्योतिरुपक्रमाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/04_chaturthaH_pAdaH/02_jyotirupakramAdhikaraNam/
+०२ टीका टिप्पणि 	 tattvam/madhvaH/10-prakaraNAni/02-kathA-laxaNam/02_TIkA_TippaNi/
+०२ टीका टिप्पणि 	 tattvam/madhvaH/10-prakaraNAni/03-tattva-sankhyAnam/02_TIkA_TippaNi/
+०२ टीका टिप्पणि 	 tattvam/madhvaH/10-prakaraNAni/04-tattvoddyotaH/02_TIkA_TippaNi/
+०२ टीका टिप्पणि 	 tattvam/madhvaH/10-prakaraNAni/08-viShNu-tattva-nirNayaH/02_TIkA_TippaNi/
+०२ टीका टिप्पणि 	 tattvam/madhvaH/10-prakaraNAni/09-karma-nirNayaH/02_TIkA_TippaNi/
+०२ टीका टिप्पणि 	 tattvam/madhvaH/10-prakaraNAni/10-tattva-vivekaH/02_TIkA_TippaNi/
+०२ तत्त्वमञ्जरी 	 tattvam/madhvaH/aNu-bhAShyam/02_tattvamanjarI/
+०२ तत्प्रागधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/04_chaturthaH_pAdaH/02_tatprAgadhikaraNam/
+०२ द्युभ्वाद्यधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/03_tRtIyaH_pAdaH/02_dyubhvAdyadhikaraNam/
+०२ द्वितीयः पादः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/02_dvitIyaH_pAdaH/
+०२ द्वितीयः पादः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/02_dvitIyaH_pAdaH/
+०२ द्वितीयः पादः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/3/02_dvitIyaH_pAdaH/
+०२ द्वितीयः पादः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/4/02_dvitIyaH_pAdaH/
+०२ द्वितीयः पादः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/02_prathamAdhyAyaH/02_dvitIyaH_pAdaH/
+०२ द्वितीयः पादः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/03_dvitIyo-dhyAyaH/02_dvitIyaH_pAdaH/
+०२ द्वितीयः पादः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/04_tRtIyAdhyAyaH/02_dvitIyaH_pAdaH/
+०२ द्वितीयः पादः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/05_chaturthAdhyAyaH/02_dvitIyaH_pAdaH/
+०२ द्वितीयः पादः 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/02_dvitIyaH_pAdaH/
+०२ द्वितीयः पादः 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/02_dvitIyaH_pAdaH/
+०२ द्वितीयोऽध्यायः 	 tattvam/madhvaH/nyAya-vivaraNam/sarva-prastutiH/02_dvitIyo-dhyAyaH/
+०२ धर्माणां व्याप्यव्यापकभावव्यवस्था 	 tattvam/jaya-tIrthaH/pramANa-paddhatiH/sarva-prastutiH/03_anumAnaparichChedaH/02_dharmANAM_vyApyavyApakabhAvavyavasthA/
+०२ न विलक्षणत्वाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/01_prathamaH_pAdaH/02_na_vilaxaNatvAdhikaraNam/
+०२ न्यायोपेतश्रुतिविरोधपरिहारः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/04_chaturthaH_pAdaH/02_nyAyopetashrutivirodhaparihAraH/
+०२ पक्षतावादः 	 tattvam/vyAsa-tIrthaH/tarka-tANDavam/sarva-prastutiH/05_tRtIyaparichChedaH/02_paxatAvAdaH/
+०२ पदलक्षणम् वाक्यलक्षणम् 	 tattvam/jaya-tIrthaH/pramANa-paddhatiH/sarva-prastutiH/04_AgamaparichChedaH/02_padalaxaNam_vAkyalaxaNam/
+०२ पुरुषार्थाधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/3/04_chaturthaH_pAdaH/02_puruShArthAdhikaraNam/
+०२ प्रक्रियाभागविचारः 	 tattvam/satya-pramodaH/nyAya-sudhA-maNDanam/sarva-prastutiH/02_prakriyAbhAgavichAraH/
+०२ प्रत्यक्षपरिच्छेदः 	 tattvam/jaya-tIrthaH/pramANa-paddhatiH/sarva-prastutiH/02_pratyaxaparichChedaH/
+०२ प्रथमः परिच्छेदः २ 	 tattvam/madhvaH/10-prakaraNAni/08-viShNu-tattva-nirNayaH/02_TIkA_TippaNi/02_prathamaH_parichChedaH_2/
+०२ प्रथमपरिच्छेद 	 tattvam/vyAsa-tIrthaH/nyAyAmRtam/sarva-prastutiH/02_prathamaparichCheda/
+०२ प्रथमपादपूर्वपक्षसिद्धान्तन्यायाः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/3/01_prathamaH_pAdaH/02_prathamapAdapUrvapaxasiddhAntanyAyAH/
+०२ प्रथमाध्यायः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/02_prathamAdhyAyaH/
+०२ भूमाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/03_tRtIyaH_pAdaH/02_bhUmAdhikaraNam/
+०२ भेददर्शनापवादश्रुत्यभावनिरूप 	 tattvam/satya-dhyAna-tIrthAH/bhedaparANi_hi_sUtrANi/02_bhedadarshanApavAdashrutyabhAvanirUpa/
+०२ भेदोज्जीवनम् 	 tattvam/vyAsa-tIrthaH/bhedojjIvanam/sarva-prastutiH/02_bhedojjIvanam/
+०२ मातरिश्वाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/03_tRtIyaH_pAdaH/02_mAtarishvAdhikaraNam/
+०२ रचनानुपपत्त्यधिकरणम् १ 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/02_dvitIyaH_pAdaH/02_rachanAnupapattyadhikaraNam_1/
+०२ लक्षणप्रकरणम् 	 tattvam/madhvaH/10-prakaraNAni/01-pramANa-laxaNam/02_laxaNaprakaraNam/
+०२ वादावली २ 	 tattvam/jaya-tIrthaH/vAdAvalI/sarva-prastutiH/02_vAdAvalI_2/
+०२ वियदधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/03_tRtIyaH_pAdaH/02_viyadadhikaraNam/
+०२ वेदापौरुषेयत्ववादः 	 tattvam/vyAsa-tIrthaH/tarka-tANDavam/sarva-prastutiH/03_prathamaparichChedaH/02_vedApauruSheyatvavAdaH/
+०२ वैशेषिकाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/02_dvitIyaH_pAdaH/02_vaisheShikAdhikaraNam/
+०२ शुद्धिसौरभम् 	 tattvam/vAdirAjaH/yukti-mallikA/sarva-prastutiH/02_shuddhisaurabham/
+०२ सर्वगतत्वाधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/02_dvitIyaH_pAdaH/02_sarvagatatvAdhikaraNam/
+०२ स्मृत्यधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/01_prathamaH_pAdaH/02_smRtyadhikaraNam/
+०२-कथा-लक्षणम् 	 tattvam/madhvaH/10-prakaraNAni/02-kathA-laxaNam/
+०३ 	 tattvam/madhvaH/anu-vyAkhyAnam/mUlam/03/
+०३ 	 tattvam/madhvaH/bhAShyam/mUlam/03/
+०३ 	 tattvam/madhvaH/nyAya-vivaraNam/mUlam/03/
+०३ अक्षराधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/03_tRtIyaH_pAdaH/03_axarAdhikaraNam/
+०३ अत्तृत्वाधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/02_dvitIyaH_pAdaH/03_attRtvAdhikaraNam/
+०३ अध्याय ३ 	 tattvam/madhvaH/10-prakaraNAni/04-tattvoddyotaH/02_TIkA_TippaNi/03_adhyAya_3/
+०३ अध्याय ३ 	 tattvam/madhvaH/dvaita-dyumaNiH/sarva-prastutiH/03_adhyAya_3/
+०३ अध्यायपादसङ्गतिनिरूपणम् २ 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/3/03_tRtIyaH_pAdaH/03_adhyAyapAdasangatinirUpaNam_2/
+०३ अनन्याधिपतित्वाधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/4/04_chaturthaH_pAdaH/03_ananyAdhipatitvAdhikaraNam/
+०३ अनुमानपरिच्छेदः 	 tattvam/jaya-tIrthaH/pramANa-paddhatiH/sarva-prastutiH/03_anumAnaparichChedaH/
+०३ अभिमान्यधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/01_prathamaH_pAdaH/03_abhimAnyadhikaraNam/
+०३ असम्भवाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/03_tRtIyaH_pAdaH/03_asambhavAdhikaraNam/
+०३ आत्मोपगामाधिकरणाम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/4/01_prathamaH_pAdaH/03_AtmopagAmAdhikaraNAm/
+०३ ईश्वरवादः 	 tattvam/vyAsa-tIrthaH/tarka-tANDavam/sarva-prastutiH/03_prathamaparichChedaH/03_IshvaravAdaH/
+०३ उपाधिवादः १ 	 tattvam/vyAsa-tIrthaH/tarka-tANDavam/sarva-prastutiH/05_tRtIyaparichChedaH/03_upAdhivAdaH_1/
+०३ कर्मनिर्णय ३ 	 tattvam/madhvaH/10-prakaraNAni/09-karma-nirNayaH/02_TIkA_TippaNi/03_karmanirNaya_3/
+०३ कामचाराधिकरणम् १ 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/3/04_chaturthaH_pAdaH/03_kAmachArAdhikaraNam_1/
+०३ गुर्वर्थदीपिका 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/04_chaturthaH_pAdaH/03_gurvarthadIpikA/
+०३ गुहाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/02_dvitIyaH_pAdaH/03_guhAdhikaraNam/
+०३ जिज्ञासाधिकरणम् २ 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/01_prathamaH_pAdaH/03_jijnAsAdhikaraNam_2/
+०३ ज्योतिरधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/04_chaturthaH_pAdaH/03_jyotiradhikaraNam/
+०३ तत्पूर्वकत्वाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/04_chaturthaH_pAdaH/03_tatpUrvakatvAdhikaraNam/
+०३ तृतीयः पादः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/03_tRtIyaH_pAdaH/
+०३ तृतीयः पादः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/03_tRtIyaH_pAdaH/
+०३ तृतीयः पादः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/3/03_tRtIyaH_pAdaH/
+०३ तृतीयः पादः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/4/03_tRtIyaH_pAdaH/
+०३ तृतीयः पादः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/02_prathamAdhyAyaH/03_tRtIyaH_pAdaH/
+०३ तृतीयः पादः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/03_dvitIyo-dhyAyaH/03_tRtIyaH_pAdaH/
+०३ तृतीयः पादः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/04_tRtIyAdhyAyaH/03_tRtIyaH_pAdaH/
+०३ तृतीयः पादः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/05_chaturthAdhyAyaH/03_tRtIyaH_pAdaH/
+०३ तृतीयः पादः 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/03_tRtIyaH_pAdaH/
+०३ तृतीयः पादः 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/03_tRtIyaH_pAdaH/
+०३ तृतीयोऽध्यायः 	 tattvam/madhvaH/nyAya-vivaraNam/sarva-prastutiH/03_tRtIyo-dhyAyaH/
+०३ द्वितीयोऽध्यायः 	 tattvam/madhvaH/bhAShyam/sarva-prastutiH/03_dvitIyo-dhyAyaH/
+०३ न विलक्षणत्वाधिकरणम् १ 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/01_prathamaH_pAdaH/03_na_vilaxaNatvAdhikaraNam_1/
+०३ नसङ्ख्योपसङ्ग्रहाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/04_chaturthaH_pAdaH/03_nasankhyopasangrahAdhikaraNam/
+०३ प्रक्रियाभागविचारः 	 tattvam/satya-pramodaH/nyAya-sudhA-maNDanam/sarva-prastutiH/03_prakriyAbhAgavichAraH/
+०३ प्रथमः परिच्छेदः ३ 	 tattvam/madhvaH/10-prakaraNAni/08-viShNu-tattva-nirNayaH/02_TIkA_TippaNi/03_prathamaH_parichChedaH_3/
+०३ प्रथमपरिच्छेद 	 tattvam/vyAsa-tIrthaH/nyAyAmRtam/sarva-prastutiH/03_prathamaparichCheda/
+०३ प्रथमपरिच्छेदः 	 tattvam/vyAsa-tIrthaH/tarka-tANDavam/sarva-prastutiH/03_prathamaparichChedaH/
+०३ प्रथमाध्यायः 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/
+०३ प्रथमाध्यायः 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/
+०३ प्रथमोऽध्यायः 	 tattvam/satya-dhyAna-tIrthAH/bhedaparANi_hi_sUtrANi/03_prathamo-dhyAyaH/
+०३ प्रमाणप्रकरणम् 	 tattvam/madhvaH/10-prakaraNAni/01-pramANa-laxaNam/03_pramANaprakaraNam/
+०३ भूमाधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/03_tRtIyaH_pAdaH/03_bhUmAdhikaraNam/
+०३ भेदसौरभम् 	 tattvam/vAdirAjaH/yukti-mallikA/sarva-prastutiH/03_bhedasaurabham/
+०३ भेदोज्जीवनम् 	 tattvam/vyAsa-tIrthaH/bhedojjIvanam/sarva-prastutiH/03_bhedojjIvanam/
+०३ मातरिश्वाधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/03_tRtIyaH_pAdaH/03_mAtarishvAdhikaraNam/
+०३ योन्यधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/3/01_prathamaH_pAdaH/03_yonyadhikaraNam/
+०३ रचनानुपपत्त्यधिकरणम् २ 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/02_dvitIyaH_pAdaH/03_rachanAnupapattyadhikaraNam_2/
+०३ लक्षणस्वरूपविवरणम् 	 tattvam/jaya-tIrthaH/pramANa-paddhatiH/sarva-prastutiH/02_pratyaxaparichChedaH/03_laxaNasvarUpavivaraNam/
+०३ वादावली ३ 	 tattvam/jaya-tIrthaH/vAdAvalI/sarva-prastutiH/03_vAdAvalI_3/
+०३ व्यक्तय एव पदवाच्याः 	 tattvam/jaya-tIrthaH/pramANa-paddhatiH/sarva-prastutiH/04_AgamaparichChedaH/03_vyaktaya_eva_padavAchyAH/
+०३ व्याप्तिज्ञानतत्स्मरणसहितं लिङ्गस्य 	 tattvam/jaya-tIrthaH/pramANa-paddhatiH/sarva-prastutiH/03_anumAnaparichChedaH/03_vyAptijnAnatatsmaraNasahitaM_lingasya/
+०३ शास्त्रयोनित्वाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/01_prathamaH_pAdaH/03_shAstrayonitvAdhikaraNam/
+०३ सन्ध्याधिकरणम् १ 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/3/02_dvitIyaH_pAdaH/03_sandhyAdhikaraNam_1/
+०३ समुदायाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/02_dvitIyaH_pAdaH/03_samudAyAdhikaraNam/
+०३-तत्त्व-सङ्ख्यानम् 	 tattvam/madhvaH/10-prakaraNAni/03-tattva-sankhyAnam/
+०४ 	 tattvam/madhvaH/anu-vyAkhyAnam/mUlam/04/
+०४ 	 tattvam/madhvaH/bhAShyam/mUlam/04/
+०४ 	 tattvam/madhvaH/nyAya-vivaraNam/mUlam/04/
+०४ अक्षराधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/1/03_tRtIyaH_pAdaH/04_axarAdhikaraNam/
+०४ अध्याय ४ 	 tattvam/madhvaH/10-prakaraNAni/04-tattvoddyotaH/02_TIkA_TippaNi/04_adhyAya_4/
+०४ अध्याय ४ 	 tattvam/madhvaH/dvaita-dyumaNiH/sarva-prastutiH/04_adhyAya_4/
+०४ अन्तराधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/02_dvitIyaH_pAdaH/04_antarAdhikaraNam/
+०४ अन्त्यमङ्गलाचरणानि 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/4/04_chaturthaH_pAdaH/04_antyamangalAcharaNAni/
+०४ असदधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/01_prathamaH_pAdaH/04_asadadhikaraNam/
+०४ असदधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/04_dvitIyo-dhyAyaH/02_dvitIyaH_pAdaH/04_asadadhikaraNam/
+०४ असम्भवाधिकरणम् 	 tattvam/madhvaH/anu-vyAkhyAnam/sarva-prastutiH/2/03_tRtIyaH_pAdaH/04_asambhavAdhikaraNam/
+०४ आकाशाधिकरणम् 	 tattvam/vyAsa-tIrthaH/tAtparya-chandrikA/sarva-prastutiH/03_prathamAdhyAyaH/04_chaturthaH_pAdaH/04_AkAshAdhikaraNam/
